id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
313,F,1.225,0.95,0.3125,16.45688475,6.917278,3.9405805,5.2446575,12.0
314,M,1.5625,1.1875,0.4375,29.97959625,13.13999325,6.80388,8.788345,10.0
315,M,1.45,1.075,0.375,21.885814,9.36950975,4.422522,6.23689,11.0
316,I,0.4375,0.375,0.1,0.86465975,0.3118445,0.21262125,0.283495,4.0
317,M,1.625,1.3125,0.425,36.85435,12.0485375,7.04485075,13.60776,22.0
318,F,1.5375,1.175,0.375,27.0170735,12.757275,4.3941725,7.64019025,10.0
319,F,1.5875,1.275,0.425,40.66735775,18.9091165,9.015141,11.056305,10.0
320,M,0.6375,0.4625,0.1625,2.0695135,0.80796075,0.46776675,0.63786375,5.0
321,M,1.625,1.2875,0.4625,39.179009,19.03668925,9.979024,10.0640725,11.0
322,F,0.925,0.6875,0.2125,6.3219385,2.2963095,1.54504775,1.984465,9.0
323,I,1.175,0.925,0.25,14.2030995,6.9456275,2.84912475,3.685435,7.0
324,I,0.675,0.4875,0.175,2.2963095,0.8788345,0.60951425,0.850485,5.0
325,F,1.3,0.9625,0.325,22.04173625,8.09378225,4.2807745,4.819415,9.0
326,F,1.5875,1.25,0.4125,42.070658,16.0174675,8.85921875,12.757275,17.0
327,I,1.025,0.8,0.25,8.17883075,3.75630875,1.68679525,2.62232875,8.0
328,M,1.275,1.0125,0.3625,23.00561925,10.4609655,4.91863825,5.5281525,9.0
329,F,1.625,1.2625,0.4625,36.3157095,16.9246515,8.29222875,11.3398,11.0
330,M,1.3125,1.0375,0.3125,22.0275615,8.71747125,5.51397775,6.23689,9.0
331,F,1.3125,1.0875,0.3375,21.8007655,9.87980075,4.3941725,6.23689,8.0
332,I,0.525,0.3625,0.1375,1.45999925,0.56699,0.18427175,0.3685435,4.0
333,I,1.025,0.775,0.25,8.5331995,3.515338,1.644271,2.551455,8.0
334,I,1.2875,0.9375,0.325,13.93377925,5.896696,3.1467945,4.252425,10.0
335,F,1.7,1.3375,0.4125,45.5576465,20.53921275,10.20582,9.922325,11.0
336,M,1.7625,1.3625,0.475,53.4388075,25.3161035,10.3475675,13.324265,11.0
337,M,1.5375,1.175,0.375,28.25027675,13.5227115,5.68407475,6.0951425,8.0
338,I,1.2,0.925,0.3125,14.9968855,5.96756975,3.67126025,5.10291,9.0
339,M,1.5375,1.3,0.45,32.034935,12.94154675,7.3425205,10.20582,16.0
340,M,1.4125,1.125,0.4,30.09299425,10.84368375,5.34388075,9.07184,14.0
341,I,0.8875,0.6875,0.2,7.2858215,3.288542,1.0489315,2.26796,7.0
342,F,1.725,1.375,0.5,52.34735175,27.21552,9.3836845,13.60776,14.0
343,I,0.875,0.65,0.225,5.7549485,2.4097075,1.190679,1.8427175,6.0
344,I,1.125,0.9,0.2625,13.59358525,6.6054335,3.0333965,2.9766975,8.0
345,F,1.2625,0.9875,0.3,16.839603,8.6465975,3.86970675,4.53592,10.0
346,F,1.3875,1.0875,0.325,28.066005,10.9712565,6.56290925,8.3631025,16.0
347,I,0.925,0.625,0.2625,7.58349125,3.21766825,1.5025235,2.26796,6.0
348,M,1.25,0.95,0.35,17.78931125,7.04485075,3.798833,5.2446575,10.0
349,M,0.8875,0.7,0.2375,6.0384435,2.96252275,1.1623295,1.927766,7.0
350,I,1.375,1.05,0.3125,20.921931,9.02931575,4.46504625,6.6621325,8.0
351,F,1.55,1.225,0.4375,34.6147395,12.3320325,6.73300625,11.056305,14.0
352,M,1.5875,1.2875,0.4125,35.2384285,17.08057375,8.34892775,9.4970825,9.0
353,I,1.0875,0.8125,0.25,10.0073735,4.422522,1.8994165,2.9766975,7.0
354,M,1.4125,1.125,0.325,24.777463,10.829509,6.30776375,7.5126175,9.0
355,I,1.1375,0.9375,0.2,13.39513875,6.13766675,3.04757125,3.118445,8.0
356,I,0.925,0.7125,0.25,6.44951125,2.65067825,1.7293195,2.26796,7.0
357,I,0.9125,0.675,0.2125,5.8116475,1.85689225,1.88524175,1.984465,6.0
358,F,1.6,1.275,0.4375,36.85435,16.0174675,9.56795625,8.3631025,10.0
359,I,1.05,0.8125,0.25,10.73028575,4.40834725,1.814368,2.9766975,7.0
360,I,0.875,0.6875,0.2125,5.25883225,2.14038725,1.51669825,1.70097,5.0
361,F,1.65,1.4,0.375,45.74191825,22.736299,10.19164525,12.3320325,11.0
362,F,1.6125,1.25,0.4375,35.13920525,16.386011,7.7961125,10.999606,9.0
363,M,1.4,1.0625,0.4,25.3161035,7.7961125,5.2446575,10.489315,14.0
364,M,1.2125,0.9375,0.3125,14.5432935,6.73300625,3.04757125,4.819415,9.0
365,F,1.4,1.125,0.3625,21.0636785,7.52679225,5.159609,7.37087,13.0
366,M,1.4375,1.175,0.375,27.08794725,11.1413535,6.010094,8.3631025,9.0
367,I,0.725,0.575,0.2,3.6003865,1.871067,0.8788345,1.2757275,5.0
368,M,1.3125,1.0125,0.35,22.5378525,10.19164525,4.3374735,6.3786375,9.0
369,F,1.6,1.3125,0.425,34.2178465,14.004653,6.76135575,10.3475675,10.0
370,F,1.3125,1.0625,0.3875,26.43590875,12.68640125,5.896696,7.2291225,9.0
371,I,1.0125,0.825,0.3,14.07552675,8.00873375,2.438057,3.118445,7.0
372,M,1.3625,1.075,0.4,20.41164,9.39785925,3.92640575,6.3786375,12.0
373,F,1.225,0.9375,0.325,18.24290325,8.15048125,3.912231,4.819415,10.0
374,M,1.45,1.1625,0.4,28.4912475,13.25339125,6.98815175,7.654365,9.0
375,M,1.3625,1.0625,0.4,23.700182,10.432616,5.386405,6.9456275,14.0
376,I,1.225,0.925,0.275,12.54465375,5.82582225,2.87747425,3.8271825,8.0
377,F,1.4375,1.125,0.3875,28.5479465,11.793392,6.123492,7.881161,8.0
378,I,0.6875,0.5,0.175,2.608154,1.26155275,0.56699,0.850485,5.0
379,F,1.3125,1.0625,0.475,25.44367625,10.9712565,5.54232725,7.7961125,11.0
380,F,1.2125,1.0125,0.35,20.0997955,9.07184,5.68407475,5.273007,8.0
381,M,1.625,1.3,0.475,46.0112385,23.530085,9.62465525,11.3114505,11.0
382,M,1.4125,1.05,0.3625,21.8007655,9.76640275,4.46504625,6.3219385,8.0
383,F,1.6,1.2625,0.4125,39.22153325,16.3576615,8.46232575,9.2135875,9.0
384,M,1.5375,1.2,0.3875,35.0116325,16.40018575,6.577084,8.68912175,9.0
385,M,1.8125,1.4125,0.5,51.2275465,22.6796,11.9918385,13.60776,13.0
386,M,1.2125,0.9375,0.3375,15.43630275,5.71242425,3.8271825,6.23689,14.0
387,F,1.5125,1.2125,0.425,32.545226,12.417081,6.3786375,10.6310625,13.0
388,M,1.6,1.275,0.4625,45.68521925,19.391058,9.015141,10.886208,11.0
389,M,1.65,1.325,0.5125,43.02036625,13.834556,8.8166945,13.04077,21.0
390,M,1.575,1.275,0.375,29.66775175,13.19669225,6.8889285,8.9300925,11.0
391,F,1.65,1.2625,0.425,38.612019,16.93882625,8.85921875,11.3398,10.0
392,I,1.15,0.9,0.3,15.6205745,6.13766675,3.50116325,3.92640575,8.0
393,I,1.125,0.8875,0.3,13.53688625,6.02426875,2.22543575,3.18931875,7.0
394,I,1.425,1.1125,0.35,21.72989175,9.6104805,4.2240755,6.23689,9.0
395,F,1.0125,0.75,0.2625,8.57572375,3.58621175,1.984465,2.721552,11.0
396,F,1.35,1.0625,0.3125,20.638436,9.62465525,4.422522,5.17378375,9.0
397,M,1.2125,0.975,0.375,23.586784,10.02154825,4.26659975,7.5126175,13.0
398,M,1.2,0.9375,0.275,16.25843825,6.8889285,3.50116325,5.10291,8.0
399,I,0.8125,0.575,0.1875,3.6570855,1.63009625,0.77961125,1.00640725,7.0
400,F,1.55,1.2125,0.4125,30.94347925,10.942907,7.78193775,8.50485,12.0
401,M,1.5,1.25,0.3875,32.95629375,12.71475075,6.13766675,9.07184,14.0
402,M,1.55,1.2,0.4125,31.19862475,15.43630275,7.9095105,9.4970825,11.0
403,M,1.65,1.3,0.5,42.807745,11.80524025,7.47009325,14.8834875,20.0
404,M,1.7625,1.375,0.45,50.2636635,23.6151335,11.35397475,11.1980525,13.0
405,F,1.4,1.1125,0.35,24.64989025,11.736693,5.3013565,7.37087,9.0
406,M,1.2375,0.95,0.3625,18.58309725,7.75358825,4.86193925,5.386405,8.0
407,F,1.4125,1.075,0.375,26.818627,10.04989775,5.556502,8.788345,10.0
408,F,1.6875,1.35,0.4375,39.7743485,20.2131935,7.98038425,11.90679,11.0
409,F,1.4125,1.1125,0.4,22.97726975,11.8217415,4.0539785,6.80388,12.0
410,I,0.9375,0.75,0.2375,7.95203475,2.7499015,1.11980525,2.551455,9.0
411,I,0.825,0.5875,0.2125,4.6209685,1.97029025,0.86465975,1.2757275,7.0
412,I,1.5125,1.1625,0.35,28.91649,12.1619355,6.08096775,8.9300925,9.0
413,I,1.4125,1.1,0.3125,25.69882175,9.695529,5.14543425,8.221355,11.0
414,M,1.15,0.8625,0.2875,12.74310025,5.499803,3.061746,4.32329875,9.0
415,F,1.8,1.2625,0.5125,44.9906565,19.29183475,10.602713,11.58077075,10.0
416,M,1.25,0.9625,0.4125,19.23513575,6.9456275,5.65572525,5.2446575,21.0
417,M,1.2875,0.975,0.3125,16.3009625,6.98815175,3.4869885,4.1673765,11.0
418,I,1.1625,0.9375,0.2625,12.6155275,5.51397775,2.14038725,3.41611475,7.0
419,F,0.7875,0.6875,0.3,6.180191,2.50893075,1.51669825,1.984465,12.0
420,M,1.425,1.1375,0.325,28.5479465,13.9196045,5.40057975,7.654365,10.0
421,I,1.0375,0.8125,0.25,9.73805325,3.9405805,2.25378525,2.6932025,7.0
422,I,1.075,0.8125,0.275,10.41844125,4.74854125,1.8994165,2.9766975,7.0
423,I,1.4375,1.1,0.3875,22.92057075,10.41844125,5.42892925,6.80388,10.0
424,F,1.225,0.9875,0.325,16.3009625,7.04485075,3.798833,5.5281525,13.0
425,M,1.475,1.2125,0.375,26.818627,11.01378075,5.556502,9.2135875,15.0
426,I,1.15,0.85,0.325,13.39513875,5.51397775,2.56562975,3.5436875,8.0
427,M,1.1875,0.925,0.3375,13.0124205,5.329706,3.30271675,4.53592,10.0
428,M,0.7375,0.55,0.175,3.04757125,1.0489315,0.63786375,0.9922325,14.0
429,M,1.3,0.9875,0.4125,22.169309,6.633783,4.1106775,8.0796075,21.0
430,I,0.5,0.3625,0.125,0.907184,0.35436875,0.226796,0.3118445,4.0
431,I,0.8375,0.6375,0.2625,5.953395,2.7499015,0.8788345,1.530873,7.0
432,I,1.3125,1.0,0.3625,17.463292,6.59125875,4.025629,5.6699,11.0
433,M,1.6625,1.325,0.4625,49.59745025,21.98503725,10.87203325,13.60776,12.0
434,M,1.3625,1.0,0.35,20.3265915,9.79475225,4.12485225,5.8116475,10.0
435,F,1.675,1.4,0.4375,43.21881275,20.7801835,8.57572375,11.01378075,10.0
436,M,1.4375,1.1375,0.4125,27.158821,11.43902325,5.40057975,8.788345,15.0
437,F,1.6625,1.3125,0.4,36.7693015,14.7133905,9.525432,10.489315,13.0
438,M,1.4625,1.1875,0.4375,32.715323,14.2030995,5.443104,8.3631025,13.0
439,I,0.4,0.275,0.025,0.5953395,0.21262125,0.12757275,0.1417475,4.0
440,I,1.375,1.1,0.4125,27.68328675,12.23280925,5.93922025,8.50485,9.0
441,M,1.375,1.0625,0.375,26.9036755,13.99047825,6.93145275,5.953395,10.0
442,M,1.4125,1.1,0.3375,23.45921125,10.6877615,5.10291,6.23689,10.0
443,F,1.575,1.2375,0.4875,35.05415675,11.49572225,5.28718175,13.891255,16.0
444,F,1.5875,1.25,0.425,32.16250775,13.05494475,6.7755305,10.20582,8.0
445,M,1.5,1.1875,0.3875,27.00289875,13.33843975,5.76912325,7.087375,9.0
446,M,1.4,1.1125,0.325,25.0326085,11.169703,4.706017,6.9456275,8.0
447,I,0.675,0.475,0.1625,3.30271675,1.26155275,0.56699,0.850485,5.0
448,F,1.65,1.2875,0.4125,38.215126,18.58309725,8.12213175,8.50485,11.0
449,M,1.5,1.1625,0.4125,32.89959475,15.7339725,6.39281225,8.6465975,11.0
450,M,1.5125,1.1375,0.3875,26.52095725,12.79979925,5.6699,7.2291225,9.0
451,M,1.4375,1.125,0.4,31.62386725,14.04717725,7.0023265,8.50485,12.0
452,M,1.2,0.9125,0.35,14.61416725,6.2652395,3.75630875,4.2240755,11.0
453,I,1.3875,1.0625,0.3875,19.74542675,9.8372765,4.479221,5.953395,8.0
454,I,1.125,0.8875,0.25,13.53688625,5.68407475,2.0695135,3.21766825,8.0
455,F,1.3875,1.0625,0.3625,21.47474625,9.298636,3.98310475,6.520385,10.0
456,M,1.375,1.075,0.3875,24.62154075,9.85145125,4.89028875,7.654365,13.0
457,I,0.65,0.5,0.1625,2.721552,1.0489315,0.66621325,0.850485,3.0
458,I,0.4,0.275,0.1,0.49611625,0.18427175,0.15592225,0.1417475,5.0
459,I,0.6375,0.4875,0.15,2.0128145,0.7654365,0.510291,0.7654365,4.0
460,I,1.2125,0.9375,0.325,15.87572,8.1930055,2.99087225,4.6776675,8.0
461,F,0.875,0.6375,0.2375,6.0384435,2.438057,0.963883,1.7860185,12.0
462,M,1.05,0.8625,0.2625,11.963489,4.9611625,2.608154,3.685435,11.0
463,I,0.9375,0.7,0.225,7.44174375,3.27436725,1.60174675,1.7293195,6.0
464,I,0.725,0.525,0.175,3.67126025,1.474174,0.32601925,0.850485,5.0
465,F,1.4125,1.075,0.375,24.84833675,12.643877,4.86193925,6.9456275,10.0
466,I,1.3125,0.9875,0.3375,16.31513725,8.46232575,3.96893,4.9611625,8.0
467,M,1.2,0.9625,0.3375,15.5071765,6.0951425,3.175144,4.819415,8.0
468,I,1.15,0.9125,0.3,11.2547515,4.6209685,2.67902775,3.78465825,8.0
469,I,1.1875,0.9375,0.2875,15.2236815,6.67630725,3.33106625,5.2446575,9.0
470,F,1.125,0.875,0.2875,12.927372,5.0745605,2.45223175,4.1106775,10.0
471,M,1.6375,1.275,0.475,41.23434775,16.31513725,8.8166945,10.9145575,13.0
472,F,1.3625,1.025,0.3625,21.70154225,9.468733,5.3013565,6.80388,13.0
473,M,1.575,1.2,0.5125,33.6508565,15.06775925,7.66853975,8.3631025,11.0
474,M,0.9875,0.75,0.2625,7.98038425,3.86970675,2.25378525,2.4097075,7.0
475,M,1.675,1.3125,0.4875,44.80638475,20.45416425,10.36174225,11.623295,11.0
476,F,1.425,1.125,0.325,25.060958,10.73028575,5.40057975,7.5126175,8.0
477,M,1.5625,1.2125,0.4125,31.581343,11.12717875,7.47009325,9.355335,15.0
478,M,1.4125,1.1125,0.4,25.41532675,11.60912025,6.22271525,7.6827145,8.0
479,M,1.575,1.2625,0.4875,39.2640575,18.83824275,9.53960675,10.61688775,9.0
480,I,1.0375,0.8,0.25,8.618248,3.96893,1.8994165,2.33883375,7.0
481,M,1.3,1.025,0.3375,18.86659225,7.0590255,4.082328,5.953395,13.0
482,M,1.1875,0.9125,0.2875,14.61416725,6.76135575,3.7704835,4.1106775,7.0
483,M,1.525,1.175,0.4,29.80949925,12.82814875,6.81805475,8.83086925,13.0
484,I,0.7375,0.55,0.175,3.515338,1.7860185,0.63786375,0.9922325,5.0
485,M,1.45,1.1375,0.425,25.7129965,10.61688775,5.8683465,7.5693165,9.0
486,I,1.1125,0.8375,0.3,13.8062065,5.74077375,2.87747425,3.2601925,7.0
487,F,1.45,1.15,0.35,26.43590875,11.169703,5.499803,8.221355,11.0
488,M,1.5,1.1625,0.4125,32.601925,15.80484625,6.123492,9.355335,13.0
489,I,1.0875,0.8625,0.275,10.375917,4.32329875,2.2963095,3.5436875,6.0
490,M,1.3,1.0375,0.325,18.75319425,6.36446275,4.252425,6.23689,9.0
491,I,0.825,0.6625,0.175,5.2446575,2.3530085,1.11980525,1.5592225,7.0
492,I,0.7875,0.575,0.1125,3.13261975,1.5025235,0.75126175,1.14815475,5.0
493,I,1.025,0.75,0.25,7.93786,3.515338,1.7293195,2.26796,7.0
494,I,1.125,0.8375,0.3125,13.0124205,6.7188315,3.30271675,3.2601925,6.0
495,M,1.3125,0.9875,0.3125,18.5689225,8.6465975,3.685435,4.819415,8.0
496,F,1.475,1.15,0.375,28.19357775,13.4660125,6.2085405,7.087375,10.0
497,I,1.3125,1.0,0.35,17.08057375,8.3631025,3.69960975,5.2446575,10.0
498,M,0.7375,0.55,0.175,3.30271675,1.54504775,0.83631025,0.9922325,12.0
499,M,1.75,1.375,0.5375,53.29706,26.9036755,12.06271225,13.324265,14.0
500,F,1.5125,1.15,0.4125,32.545226,15.5071765,6.13766675,8.3631025,11.0
501,M,1.2875,0.9875,0.3125,17.19397175,7.10154975,3.81300775,4.3941725,8.0
502,F,1.5,1.1875,0.4125,39.008912,13.4660125,8.1363065,11.0846545,19.0
503,I,0.775,0.5875,0.1875,4.20990075,1.77184375,0.94970825,1.2757275,6.0
504,F,1.5875,1.3125,0.475,40.653183,18.12950525,8.66077225,10.489315,12.0
505,I,1.15,0.8875,0.275,13.9196045,6.25106475,2.9766975,3.685435,7.0
506,I,1.3,1.0625,0.35,21.47474625,9.865626,4.89028875,5.5281525,9.0
507,F,1.525,1.2125,0.4375,32.41765325,15.06775925,6.4353365,8.9300925,12.0
508,F,1.375,1.0375,0.35,22.52367775,9.2135875,5.556502,6.23689,9.0
509,M,1.625,1.3,0.425,44.55123925,18.824068,11.01378075,11.1980525,12.0
510,M,1.625,1.2375,0.425,38.8104655,16.4143605,9.015141,10.489315,9.0
511,F,1.3375,1.075,0.3375,21.87163925,9.99319875,5.91087075,5.10291,9.0
512,I,1.375,1.0875,0.35,24.11124975,9.07184,4.309124,6.9456275,10.0
513,M,1.2375,0.9375,0.325,16.31513725,7.427569,3.67126025,4.819415,9.0
514,I,0.4,0.3,0.0625,0.5953395,0.21262125,0.12757275,0.21262125,4.0
515,M,1.475,1.1875,0.4125,24.5790165,10.77281,4.63514325,7.93786,10.0
516,M,1.5125,1.175,0.425,30.674159,13.16834275,5.5281525,9.07184,13.0
517,F,1.45,1.15,0.4,31.62386725,10.829509,6.22271525,10.0640725,12.0
518,F,1.4125,1.1,0.3375,27.9242575,10.0640725,5.9817445,8.221355,13.0
519,I,1.375,1.0625,0.35,19.447757,8.34892775,3.52951275,6.87475375,10.0
520,I,0.625,0.475,0.125,2.8632995,1.17650425,0.52446575,0.56699,5.0
521,M,1.2625,0.975,0.3125,16.76872925,6.9456275,4.40834725,4.9611625,10.0
522,M,1.6,1.2625,0.4125,37.83240775,20.808533,7.86698625,11.1980525,11.0
523,F,1.3125,1.0125,0.325,18.38465075,7.10154975,3.912231,5.8116475,17.0
524,M,1.45,1.1625,0.3875,27.158821,14.50076925,5.14543425,7.5126175,9.0
525,F,1.525,1.2125,0.4,32.0065855,14.4298955,6.690482,10.20582,13.0
526,I,0.8125,0.575,0.1875,3.64291075,1.54504775,0.8788345,1.13398,5.0
527,F,1.6,1.2875,0.4125,39.02308675,13.947954,8.8166945,11.3681495,11.0
528,I,1.125,0.825,0.3125,12.8990225,10.39009175,2.8066005,3.118445,7.0
529,F,1.275,1.0125,0.3375,19.43358225,8.20718025,4.139027,5.6699,10.0
530,M,1.1875,0.975,0.3125,17.22232125,7.7961125,3.27436725,4.252425,9.0
531,I,0.7125,0.525,0.1625,2.84912475,1.20485375,0.58116475,0.850485,6.0
532,M,1.525,1.2,0.5,31.79396425,14.3164975,7.087375,8.6465975,13.0
533,I,1.0125,0.775,0.225,8.618248,3.6003865,1.68679525,2.4097075,6.0
534,M,1.3,1.0625,0.3375,24.720764,8.051258,4.649318,8.50485,21.0
535,I,1.2125,0.9375,0.325,15.4504775,7.49844275,3.231843,4.3941725,8.0
536,M,1.475,1.15,0.4,28.36367475,13.5227115,6.2652395,7.0590255,9.0
537,I,0.775,0.5875,0.2375,4.72019175,1.60174675,1.03475675,1.304077,8.0
538,F,1.2625,0.9375,0.4,18.01610725,7.32834575,5.386405,5.386405,9.0
539,F,1.7,1.3125,0.4375,41.8863863,18.5122235,11.60912025,11.7650425,11.0
540,M,1.5625,1.2125,0.4375,34.06192425,14.0330025,8.66077225,11.283101,10.0
541,I,0.4125,0.275,0.0875,0.510291,0.21262125,0.18427175,0.1417475,4.0
542,M,1.275,1.0,0.425,27.78251,8.3631025,6.5487345,8.9300925,18.0
543,I,1.2375,0.975,0.3125,16.51358375,7.10154975,3.231843,4.5642695,8.0
544,M,1.55,1.2,0.4125,31.62386725,15.03940975,6.5487345,7.98038425,8.0
545,F,1.425,1.1125,0.375,24.87668625,10.6310625,6.08096775,7.93786,13.0
546,M,1.25,0.95,0.3375,18.71067,8.34892775,4.43669675,4.9611625,8.0
547,M,1.625,1.2875,0.4375,41.992983,17.2648455,7.95203475,11.58077075,10.0
548,F,1.5875,1.2125,0.4,38.158427,19.40523275,8.0229085,9.2135875,11.0
549,F,1.45,1.1375,0.4625,26.94619975,11.92096475,6.10931725,7.5126175,9.0
550,F,1.6,1.25,0.4125,36.117263,16.726205,7.64019025,10.489315,9.0
551,F,1.3125,1.025,0.3125,18.75319425,7.78193775,4.60679375,5.10291,8.0
552,F,1.25,0.95,0.3125,15.9607685,6.02426875,3.58621175,5.2446575,9.0
553,M,1.475,1.1375,0.375,31.581343,15.46465225,7.41339425,7.087375,13.0
554,F,1.3375,1.125,0.4,28.8314415,9.68135425,6.0023265,8.221355,15.0
555,I,0.875,0.6625,0.2375,5.5848515,2.778251,1.2190285,1.63009625,6.0
556,I,1.0125,0.7625,0.3,8.901743,3.40194,1.77184375,2.6932025,7.0
557,M,1.35,1.05,0.3375,26.2799865,7.7961125,6.19436575,7.2291225,15.0
558,M,1.2875,1.0,0.3125,18.69649525,7.04485075,3.7137845,5.953395,10.0
559,I,1.1,0.85,0.325,12.48795475,5.28718175,3.01922175,3.2034935,9.0
560,I,0.9375,0.7125,0.2125,7.44174375,2.65067825,1.871067,1.984465,7.0
561,F,1.6125,1.25,0.4375,36.61337925,14.18892475,8.88756825,11.056305,15.0
562,F,1.4875,1.2125,0.4,30.51823675,11.43902325,6.23689,8.50485,15.0
563,F,1.45,1.1375,0.3125,26.09571475,10.44679075,5.0745605,8.221355,10.0
564,M,1.5875,1.3,0.4375,34.5013415,14.35902175,7.540967,10.0640725,10.0
565,M,1.2625,0.9625,0.375,17.4349425,7.0590255,3.50116325,5.5281525,9.0
566,I,0.8375,0.6125,0.2125,7.8528115,3.2601925,1.48834875,1.871067,7.0
567,I,0.9625,0.725,0.225,8.32057825,3.912231,1.74349425,2.26796,7.0
568,I,0.5125,0.325,0.225,0.9922325,0.41106775,0.226796,0.283495,6.0
569,I,1.1875,0.9125,0.275,15.5071765,7.314171,2.8066005,3.96893,7.0
570,M,1.1625,0.875,0.275,14.75591475,6.2652395,3.4869885,4.1106775,8.0
571,I,1.0375,0.7875,0.3,11.04213025,4.139027,2.36718325,3.40194,7.0
572,M,1.225,0.975,0.3,15.35125425,7.10154975,2.96252275,4.252425,8.0
573,I,0.775,0.5625,0.2,4.309124,1.74349425,0.8788345,1.247378,6.0
574,F,1.4875,1.1625,0.3875,31.99241075,16.68368075,6.19436575,7.93786,9.0
575,M,1.5125,1.125,0.3875,30.1922175,11.3398,8.00873375,9.07184,14.0
576,I,0.925,0.6875,0.225,7.2858215,3.01922175,1.7293195,2.1262125,7.0
577,I,1.125,0.85,0.275,11.509897,4.74854125,2.2963095,3.3168915,8.0
578,F,1.6125,1.2625,0.3875,38.68289275,15.1669825,7.6260155,10.942907,11.0
579,I,0.7375,0.55,0.1875,3.64291075,1.4458245,0.69456275,0.9922325,5.0
580,I,0.9625,0.725,0.225,6.8322295,2.7499015,1.587572,1.984465,6.0
581,I,1.05,0.8125,0.2875,10.13494625,4.94698775,2.25378525,2.9766975,7.0
582,M,0.8125,0.6,0.2125,4.9044635,2.0128145,1.43164975,1.984465,6.0
583,I,1.0,0.7875,0.2,8.958442,3.061746,1.51669825,2.83495,6.0
584,F,1.5125,1.2,0.4125,28.2644515,11.396499,5.8683465,9.355335,13.0
585,F,1.4625,1.1625,0.4,31.581343,9.355335,6.90310325,9.2135875,20.0
586,I,1.1,0.8875,0.2625,12.71475075,5.329706,2.3530085,3.742134,8.0
587,F,1.5375,1.1875,0.4125,31.70891575,14.0330025,8.34892775,8.50485,11.0
588,M,1.5625,1.2875,0.425,36.55668025,16.6411565,6.2652395,10.9145575,11.0
589,M,1.65,1.2875,0.4625,39.41997975,14.81261375,7.47009325,11.1980525,13.0
590,I,1.175,0.9,0.3125,15.83319575,7.0590255,3.13261975,2.9199985,7.0
591,I,1.075,0.85,0.2625,11.963489,4.74854125,2.67902775,3.8271825,7.0
592,I,0.975,0.725,0.2375,7.6260155,3.2601925,1.7293195,2.551455,8.0
593,F,1.4375,1.125,0.375,24.777463,12.020188,6.010094,6.9456275,9.0
594,F,1.5625,1.2125,0.45,31.808139,13.70698325,7.15824875,8.0796075,11.0
595,I,1.0875,0.8125,0.275,10.432616,5.62737575,2.22543575,2.778251,8.0
596,M,1.5,1.1875,0.4375,31.127751,10.90038275,5.5281525,10.0073735,10.0
597,M,1.1,0.8125,0.275,10.41844125,4.422522,2.3530085,2.9766975,8.0
598,I,0.875,0.575,0.2,4.72019175,1.8427175,1.14815475,1.304077,6.0
599,F,1.4125,1.125,0.425,29.937072,12.8423235,6.33611325,7.6827145,10.0
600,F,1.425,1.175,0.4,32.31843,11.15552825,6.33611325,9.07184,10.0
601,I,0.9,0.6875,0.2375,5.42892925,2.721552,1.06310625,2.26796,6.0
602,M,1.275,0.9875,0.3125,18.5689225,8.97261675,4.252425,4.592619,9.0
603,I,0.7125,0.525,0.15,2.8632995,1.17650425,0.623689,0.9922325,5.0
604,I,1.1125,0.8625,0.3125,12.51630425,5.17378375,2.9199985,3.40194,8.0
605,I,1.25,0.9375,0.3125,14.52911875,6.4920355,3.4869885,4.252425,7.0
606,M,0.9125,0.675,0.25,6.30776375,2.82077525,1.20485375,2.4097075,9.0
607,M,1.5625,1.2125,0.4125,36.4291075,16.37183625,6.76135575,8.0796075,12.0
608,M,1.5,1.2,0.4125,29.95124675,12.3887315,7.35669525,8.63242275,10.0
609,F,1.4125,1.1375,0.375,27.1304715,11.736693,6.19436575,7.2291225,9.0
610,M,1.45,1.1,0.4,24.7491135,11.623295,4.89028875,7.654365,11.0
611,I,1.4625,1.125,0.4,22.41027975,10.829509,4.86193925,7.35669525,8.0
612,M,1.5125,1.125,0.3875,34.60056475,12.7289255,6.95980225,11.3398,20.0
613,I,0.825,0.65,0.225,5.31553125,2.721552,1.11980525,1.644271,7.0
614,F,1.125,0.8875,0.3125,12.99824575,5.499803,2.494756,3.685435,10.0
615,F,1.775,1.4125,0.5,56.1603595,28.22192725,12.99824575,14.118051,12.0
616,M,1.5625,1.2375,0.4125,32.36095425,12.79979925,6.64795775,9.4970825,14.0
617,F,1.6,1.2875,0.4125,35.5786225,15.52135125,8.051258,9.7805775,10.0
618,M,1.5625,1.3125,0.4,30.8726055,12.82814875,7.1724235,10.489315,8.0
619,F,1.4,1.1,0.35,24.36639525,11.15552825,5.216308,7.37087,11.0
620,F,1.5,1.1375,0.375,25.16018125,7.93786,5.82582225,7.5126175,10.0
621,I,0.925,0.725,0.25,7.087375,3.33106625,1.6159215,2.1262125,8.0
622,I,1.2125,0.875,0.25,12.2753335,5.34388075,2.721552,3.8271825,7.0
623,M,1.625,1.3,0.4375,37.74735925,14.4298955,9.22776225,11.3398,20.0
624,M,1.45,1.125,0.375,27.39979175,12.5588285,4.60679375,7.767763,9.0
625,M,1.575,1.2625,0.4125,35.19590425,17.67591325,7.64019025,9.63883,11.0
626,F,1.4125,1.025,0.3375,22.92057075,10.9712565,5.556502,6.23689,8.0
